Country,ISO,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bhutan,BTN,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.453735,..,..,..,..,..,..,..,..,..,..,..,..,..,281.7743645,314.4537753,320.95941,366.9873795,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151445562.6,186100356.7,256908379.6,116682525.6,123570727.6,154573170.6,188892428.6,226089457.1,283571078.3,337525585.8,351602085.8,382948001.8,448350612.5,502235935.5,645485366.9,729306978,713880460.4,792154146.9,813947134,930712789.2,1198163840,1269569722,1179118861,1158070847,1120172238,1271189006,1186979187,1182261560,1259958406,1181745484,1035416318
Bhutan,BTN,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127304688.2,146466019.2,146993643.7,83536512.75,92549837.58,136948671.4,146784743.4,176027319.1,189936543.3,207133066.8,213907711.2,210819409.7,216969441.4,252253346.6,322174547.8,432840943.2,656478267.4,759982231.5,685183508.1,668828803.7,719133331.5,742166934.1,724350640,752395403.7,712587437.9,689952056,653531980.8,695691102.5,727553537.7,832282975,663996480.6
Bolivia,BOL,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,222.7610748,240.9433042,249.3251031,261.2136556,296.0519357,317.1746008,331.7364328,351.7631422,378.9927638,438.0872383,450.4091381,464.0366996,431.4031862,421.5939675,407.8082875,377.5792189,342.5618952,350.4781988,365.527486,380.2843737,383.8254137,398.0578186,416.7244074,449.2543786,493.8733989,520.2657885,556.1087417,551.0608501,531.0234895,582.6748251,444.8019194,523.3246199,534.1188122,525.1456493,562.6299446,691.9549028,554.1493286,579.4804215,593.6412407,636.1378608,660.9914216,747.869104,740.1699332,778.1687546,..,..,..,..,..,..
Bolivia,BOL,Imports of goods and services (constant 2015 US$),1047127257,1108436753,1312801738,1414055063,1352953919,1786772046,1949126516,2118463974,2138540065,2166472017,2061727197,2350380103,2606384988,2658732807,2393109242,2858135455,2845002257,2820493119,2932772718,2898274950,2293222943,2481642500,1856126995,1611924848,2002615034,2418628172,2634947506,2838734714,2833741373,2842859501,3134066238,3528623360,3878804457,3850550981,3825729314,4166971252,4497839729,5106806890,6246174326,5175526197,5417218527,5144190370,5817822452,5871057056,6191938000,7107514327,7474289570,7801094330,8537099501,7665538715,8511895615,9959787627,10386156806,11235679132,12930333890,12231374674,11718553715,12372529283,12611660115,12803945110,9610871613
Bolivia,BOL,Exports of goods and services (constant 2015 US$),905171093.6,910487810.7,982263492.1,1168586033,1246371171,1294308524,1465254933,1814383578,1823428361,1872270192,1690470043,1885733953,2082201448,2316050866,2292899561,2192010847,2427842640,2379062062,2307908969,2343874911,2231658342,2260514664,1963894723,2001293685,1879905234,1527571956,1819834827,1839941472,1963381763,2446563896,2717359697,2915558512,2948003237,3104382673,3573035830,3898835784,4057466373,3971845300,4229317272,3687761980,4242423247,4597821153,4859586074,5450659783,6356589009,6886494544,7667205115,7904058254,8075934646,7207314768,7917424525,8281084169,9382102789,9766290133,10827442615,10186598842,9604501621,9126725146,9600403065,9425705597,7699075469
Bosnia and Herzegovina,BIH,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1572.24569,1445.675757,1050.834346,908.6824028,364.5502749,390.224309,463.6125787,721.1848279,896.7562658,885.2638263,1158.63132,1118.389121,1172.064131,1169.271584,1277.606308,1338.521278,1407.556709,1409.614831,1587.939144,1664.229532,1749.120356,1951.711105,1854.11343,1821.827935,2246.918388,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4944264617,5288014171,5437850761,5777056991,6154681706,6796623432,6776165726,7967215331,8774413907,7515881542,7702170519,7926806157,7975568426,7971093968,8574952880,8727773965,9355717900,10071540527,10463280152,10599840499,9159114944
Bosnia and Herzegovina,BIH,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1942446370,2054801834,1948426808,2203605324,2588764354,2995927666,3558324436,3998902077,4044698217,3916238152,4460615768,4667767191,4672782208,5039899015,5249712688,5763281877,6303179228,7048278349,7544822104,7576862453,6367896290
Botswana,BWA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,811.1954704,821.5346172,801.6361417,790.0544773,804.7700744,848.6481816,811.8241863,919.4190687,947.4625628,946.7941086,935.5337056,1048.674737,1025.0788,985.4692374,985.1304101,938.4106321,961.7787051,1061.294165,1072.53487,1092.486428,1084.605123,1082.375309,1060.378681,1024.378474,1037.421411,1050.642433,1062.923297,1101.248358,1007.296154,1083.911477,1026.727121,1150.639038,1203.316185,1300.633577,..,..,..,..,..,..
Botswana,BWA,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,553933854.7,615849573.7,676424933.4,774616704.7,869976425.3,925947023.6,970481377,965357760.5,959088361.1,1059528469,1140295631,1162973559,1319708529,1651705648,2027177811,2239426800,2113473614,1822809422,1772393379,1863133270,2107682803,2003665710,2702773584,3107039784,2995625447,2937617083,2892777939,2950664788,2735259985,3217147223,3058359101,3059709576,3823271837,4494008943,4004897362,4264440317,5084274641,6715195416,7387646633,7646475291,8092733735,6399596670,5570921936,6457632677,7228619433,7601290902
Botswana,BWA,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,419203875.3,538411356.8,637091679.3,724655979.6,771575180.3,836089060.4,866595630.8,1066161317,1439400743,1552061357,1688749869,1848011433,2175831988,2506266757,2419066175,2412767240,2497416884,2382565204,2361188695,2522818344,2797432843,3174256477,3585048000,2932800380,3743676821,3773750010,3609806070,3874981651,3603752974,3870034757,4574023796,4717321154,5117413846,4990510698,3110555459,3608985388,4603114574,5424340407,7474876383,7754320051,7183591667,6582440272,6223206807,6962676612,6468958770,5299094974
Brazil,BRA,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,715.8406137,749.0078449,801.676699,833.1970106,849.5744613,870.8643754,878.9120077,913.3248121,948.397184,943.3039893,883.8812574,877.8635498,879.2518572,915.0838349,956.2323849,980.416905,998.3981658,992.5937097,993.9052667,940.9658549,942.0380381,935.7464624,943.3269952,976.9821774,994.2898492,1030.668072,1066.186951,1075.199081,1083.403984,1072.379544,1076.275492,1090.349848,1094.424682,1141.49111,1156.907537,1184.145121,1238.411628,1294.480833,1240.177304,1358.502402,1367.188049,1413.733385,1461.076774,1495.541141,..,..,..,..,..,..
Brazil,BRA,Imports of goods and services (constant 2015 US$),11180684749,10790654043,10660700916,10400708203,9100577214,7800446146,10270557772,11050610100,13650674534,15210780386,18850972018,23468905535,28169028089,33915992635,43578180149,41606374005,41089285427,37977655416,39717689152,42977628345,43268471501,37921733008,35634691390,29422568771,28557184645,28557184645,36747316534,35665545258,35263789381,38416212495,42283332145,50180908417,52450750947,66499024285,80027223212,1.04585E+11,1.10427E+11,1.26544E+11,1.26472E+11,1.07382E+11,1.18978E+11,1.22942E+11,1.06582E+11,1.06066E+11,1.17059E+11,1.25793E+11,1.48137E+11,1.77109E+11,2.07264E+11,1.91507E+11,2.55929E+11,2.79969E+11,2.83135E+11,3.02019E+11,2.95157E+11,2.53273E+11,2.27077E+11,2.42329E+11,2.61093E+11,2.64032E+11,2.37755E+11
Brazil,BRA,Exports of goods and services (constant 2015 US$),6077811395,6393498141,5919933591,7577512257,6551376036,6788329365,7577665477,7340843911,8524881959,10182494277,10813949559,11409795859,14166764116,16186204047,16563955386,18480806343,18421551231,18356279024,20788806397,22722128579,27860568491,33800512300,30693880364,35092945431,42797465401,45804717443,40958324840,48836782961,55224123534,58032554810,55176276987,61043029340,71144014184,79453871306,82638605840,80958662167,80617623350,89501112040,93894010340,99251874479,1.12016E+11,1.22356E+11,1.30281E+11,1.44632E+11,1.65566E+11,1.81534E+11,1.90315E+11,2.02069E+11,2.02896E+11,1.84134E+11,2.05718E+11,2.15617E+11,2.17143E+11,2.21117E+11,2.17646E+11,2.32489E+11,2.34495E+11,2.46006E+11,2.55977E+11,2.49879E+11,2.45491E+11
British Virgin Islands,VGB,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,1306.526033,1235.439918,2319.271998,3829.495257,4580.449779,5804.67138,6040.522674,5443.590267,5469.99403,6961.450382,6496.747939,6780.068328,6958.297379,7793.551995,7940.834967,6778.396567,6759.56896,5461.876803,6164.26333,6674.891966,7335.320501,7666.162811,7175.540677,6479.129528,7562.821428,7425.46123,7488.424872,7289.24123,7270.94484,7157.11087,6492.666974,6221.248814,7090.2079,6389.79618,6074.601766,8511.597193,8606.720058,9337.11632,7925.996739,8337.75223,9837.472408,9599.184956,7522.385476,8672.898496,..,..,..,..,..,..
Brunei Darussalam,BRN,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1984517323,2340692575,2675638895,3321943687,3435951184,3183562089,3689126530,4469881583,3725294472,3224447534,3107294952,2913602473,3006342557,3407523934,3132392740,3034094283,3342774569,3479588548,3939392724,4371441947,4336374806,4324750776,5782885270,6973722692,7986637914,5518898378,4872585643,5004795905,5069165095,6492205884,7385925645,7234140022
Brunei Darussalam,BRN,Exports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6846507903,6933976212,7542021726,7997703179,7774800177,7996292382,9340764247,9019106755,8562014571,7709904360,8786328305,9830970986,9959072096,10533861745,10772315607,10695398944,10560621410,10948205255,9893084059,9278125679,8789008780,8103687890,7860557957,7955751688,7504224670,7568544758,6751036439,6623100311,6443936384,6627384929,7613596670,8186513890
Bulgaria,BGR,Energy use (kg of oil equivalent per capita),..,..,..,..,..,..,..,..,..,..,..,2228.687051,2262.786549,2378.253739,2463.244052,2665.45943,2780.331763,2954.266739,3084.452042,3200.498984,3203.610097,3185.509537,3309.206425,3370.132324,3387.274223,3419.767677,3450.941716,3411.073395,3488.292754,3426.942205,3237.35265,2536.644005,2396.007266,2590.011252,2519.859145,2746.667734,2745.710003,2504.12268,2425.946246,2230.660301,2277.367967,2421.145361,2410.969355,2490.416673,2440.69816,2597.896167,2691.460438,2666.111445,2648.867056,2351.655053,2416.703907,2617.127869,2513.352381,2329.122801,2477.655401,..,..,..,..,..,..
Bulgaria,BGR,Imports of goods and services (constant 2015 US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57748800605,62088772189,61172559313,64461660663,70620545499,78384161969,80478187231,86648894360,75823035175,65962373554,20116137754,6809755171,8204768509,8967736234,7790885990,10270094650,10131966674,10086700861,9860851848,11485239175,10376205509,11679615733,12414380526,14295278282,18046830084,20636190206,23920504988,29330439810,30757083428,24141755838,24075931195,26394734754,27811810247,29017715937,30509126049,31942310134,33587810020,36058364883,38136361936,40127086828,37962734074
